Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.4999937244270402,0.5,0.5,0.5000860376005852,0.5001155576530271,0.5
average_odds_difference,0.0001350621285791464,0.0,0.0,0.00022482669953742364,0.0006660867741008296,0.0
disparate_impact,1.0,,,1.0,0.9588761354834167,
statistical_parity_difference,0.0001853911753800519,0.0,0.0,0.00017987172647098446,0.0005541624819253898,0.0
equal_opportunity_difference,0.0,0.0,0.0,0.0004496533990748473,0.0010695388917746607,0.0
theil_index,0.13502513889458845,0.13673938671992159,0.13491886594170874,0.1346389295154609,0.13540207852255162,0.13298211143682975
