Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.6193133845439223,0.6010209392169744,0.6259673241926316,0.6381418833985902,0.6208800123275536,0.6284699481187673
average_odds_difference,-0.020026989457146968,-0.10307907586275085,-0.06209659403674714,-0.08251560022437064,-0.019030621598259412,-0.04303177689377371
disparate_impact,0.09839589935991931,0.17757502535642478,0.16386075087718965,0.18765658316226289,0.0911276570913932,0.11904445171866558
statistical_parity_difference,-0.07288721331675962,-0.12974481356063258,-0.11873869639958769,-0.12527666430645193,-0.06726212944913068,-0.0841040874466459
equal_opportunity_difference,-0.07785107197973688,-0.11862449566499418,-0.10585056567126762,-0.0915345682278456,-0.06652518378372173,-0.03072987541035499
theil_index,0.19636647166811907,0.23013741930044418,0.23390552820061103,0.22341088220191996,0.21262148452993654,0.2207772778999468
