Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.5216569591309245,0.51652183192969,0.5189994042374125,0.5216475585864417,0.5199242774184318,0.5210221810970769
average_odds_difference,-0.04828486502226512,0.019301545649113187,0.04055364268294301,-0.050877558331159735,0.02469324432226729,-0.04591596944957991
disparate_impact,0.6195687728378728,0.20564031176187303,0.23291183603747187,0.6725281135704725,0.3530519832715375,0.4389049942257512
statistical_parity_difference,-0.047711611731487254,0.002439548044668656,0.01775962669064378,-0.048683319694434325,0.01773903502720641,-0.036612308162089414
equal_opportunity_difference,-0.060878560790580634,0.028850178938973764,0.055092181631460284,-0.06533279011793161,0.020254963328076938,-0.06833436457055495
theil_index,0.33390685583668245,0.3352556235561086,0.3390367533252389,0.3327769468576492,0.3355116113331966,0.33184245919549565
