Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.6283376867610939,0.6241261311012639,0.6358650418869586,0.6273967016283822,0.6228032223246401,0.617546976518904
average_odds_difference,0.14589923437224658,0.1197650978534975,0.10120428551218501,0.10793462687209858,0.029872469840112905,0.08870922301632828
disparate_impact,0.3391251926353906,0.306848315884693,0.2736517658166963,0.2886146979553599,0.11926325077162202,0.237953217140444
statistical_parity_difference,0.16328821420044604,0.14077076069780795,0.12354287476632042,0.12555911236555617,0.04886977463596733,0.10674989667490008
equal_opportunity_difference,0.1836817229545964,0.14636112595233383,0.13482845714477795,0.1502261857129779,0.05913090130450938,0.12241036760061297
theil_index,0.26799299566999674,0.28034224728361773,0.27432951873814987,0.2895654720762773,0.2891091604951092,0.287848174306413
