Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.5020296121487416,0.5024518253715559,0.5011373986563105,0.5020614023346003,0.5013573855686774,0.5014682161545969
average_odds_difference,0.007599586035796311,0.009641993119004802,0.005003017149661143,0.008140864543144527,0.003946491592460068,-0.0014163736402411735
disparate_impact,0.003725974405693,0.003975375655634809,0.006189292509780157,0.00387703709415251,0.0028676709793159136,0.0006065331404627727
statistical_parity_difference,0.003725015520157767,0.003974323367048819,0.006188206544097167,0.003876105118188163,0.0027328361967863812,0.00040460295626892906
equal_opportunity_difference,0.002349028960891323,0.0018741560528055718,0.006338091946069731,0.0024025102876946147,0.0020159436546106635,0.0006695979065280596
theil_index,0.016905094530353323,0.01725639391234785,0.01757482604260661,0.01705267372150291,0.017629300563101618,0.017385562108730025
