Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.5825964098599824,0.570423323109273,0.5734050291925025,0.5747803690391925,0.5767094966394991,0.5693533134955907
average_odds_difference,-0.01673810026896111,-0.02563804563031551,-0.018390889102279494,-0.02567964342888343,-0.01681913525888133,-0.01749461235618362
disparate_impact,0.00670418609578477,0.006679039295377516,0.004456246715018357,0.006451413030786539,0.005516450215149553,0.005962526178983352
statistical_parity_difference,-0.006522408134482016,-0.005274355354082901,-0.004348587193723367,-0.006279485541595724,-0.005373356090302946,-0.005823269058181387
equal_opportunity_difference,-0.00343300241143063,-0.0012384547190718205,-0.0009332314995484184,-0.0020499082613428623,-0.0018428868743710265,-0.0028232250279882445
theil_index,0.03626872119363411,0.03375529655695796,0.033594417904332936,0.03585704580803494,0.034833378514098394,0.03449310075496944
