Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.6379272830022713,0.6358816972711168,0.6468255269336066,0.6454380460603105,0.6313617916775872,0.5768261093486087
average_odds_difference,0.2610674691527766,0.33035666154655474,0.26200857123202986,0.27868760788611463,0.16438657898615372,0.02201862613612407
disparate_impact,0.6199604161472716,0.7147527876159764,0.6285059016181606,0.6479588796379246,0.4427846488075269,0.10126629085133941
statistical_parity_difference,0.27245091077899447,0.34319418046908123,0.2772853731513422,0.2922067185408158,0.1801284789588812,0.03396799467707532
equal_opportunity_difference,0.34178322036522996,0.40667301121863714,0.33551856955064463,0.3515049341598094,0.21518939451741828,0.04327361559055395
theil_index,0.30541695755115933,0.30314781812120667,0.2949273774336138,0.29276116256046675,0.31006704033005555,0.35409932559458324
