Fairness Metric,orig,syn,syn_target,dir,rew,egr
balanced_accuracy,0.6462592110898001,0.652296760170007,0.6560524388393315,0.641759131998744,0.6352365466769359,0.6061999951384154
average_odds_difference,0.3439205042985436,0.32563086815364223,0.2914598378562008,0.3199021513745209,0.02065713540079676,0.03765294884816034
disparate_impact,0.8417812715872608,0.8119625924331152,0.7501694562431598,0.7857111388074904,0.2691219284248303,0.1591372099670815
statistical_parity_difference,0.3547797051249355,0.3374063195704151,0.3115542900353206,0.33595077035796256,0.05108689920572739,0.06439093964155672
equal_opportunity_difference,0.43303931668537393,0.42054872932702914,0.3687424827740217,0.3934307460997399,0.03463230846691825,0.041162925132140316
theil_index,0.29005023285541914,0.28755890548690793,0.2842876909639483,0.2870435354992628,0.3154079847766508,0.3033710328494413
